user_id,age,gender,registration_date,country,customer_segment
user_05480,37,F,2024-12-15,AU,Budget
user_05481,26,Other,2024-07-16,US,Regular
user_05482,25,F,2024-01-06,US,Premium
user_05483,24,F,2024-08-13,CA,Regular
user_05484,19,F,2024-12-19,BR,Budget
user_05485,30,F,2024-07-25,US,Regular
user_05486,28,M,2024-07-09,DE,Regular
user_05487,18,F,2025-04-07,IN,Budget
user_05488,33,M,2024-09-15,CA,Budget
user_05489,24,F,2023-12-12,DE,Premium
user_05490,28,M,2025-06-07,JP,Budget
user_05491,20,M,2024-10-05,CA,Regular
user_05492,57,F,2025-01-19,FR,Regular
user_05493,39,M,2023-09-18,DE,Regular
user_05494,38,F,2024-05-15,UK,Regular
user_05495,56,F,2024-07-31,US,Regular
user_05496,33,F,2023-11-15,US,Premium
user_05497,27,F,2024-04-30,US,Budget
user_05498,37,F,2024-10-29,US,Regular
user_05499,31,M,2024-03-04,US,Regular
user_05500,39,F,2025-06-01,UK,Regular
user_05501,45,F,2023-12-14,AU,Premium
user_05502,45,F,2023-11-02,JP,Regular
user_05503,35,F,2025-02-09,US,Regular
user_05504,53,M,2025-01-15,CA,Regular
user_05505,36,M,2023-09-15,US,Regular
user_05506,39,F,2025-01-04,DE,Regular
user_05507,18,F,2024-04-18,US,Regular
user_05508,24,F,2024-05-13,UK,Budget
user_05509,39,F,2024-03-11,UK,Budget
user_05510,42,Other,2025-04-24,UK,Budget
user_05511,52,M,2025-04-04,US,Premium
user_05512,46,F,2024-07-18,JP,Regular
user_05513,29,F,2023-11-13,US,Premium
user_05514,53,F,2023-08-30,DE,Premium
user_05515,34,M,2024-12-16,DE,Regular
user_05516,39,M,2024-09-24,UK,Premium
user_05517,19,F,2024-01-29,JP,Regular
user_05518,35,M,2024-03-25,CA,Regular
user_05519,33,F,2025-03-16,AU,Regular
user_05520,31,M,2024-09-02,DE,Regular
user_05521,40,M,2025-03-17,US,Regular
user_05522,34,F,2024-08-03,UK,Regular
user_05523,28,M,2024-05-07,US,Regular
user_05524,54,F,2024-10-15,US,Regular
user_05525,43,M,2024-04-24,US,Regular
user_05526,50,M,2024-05-16,FR,Budget
user_05527,18,F,2023-11-10,AU,Regular
user_05528,21,F,2025-02-03,DE,Regular
user_05529,27,M,2025-02-14,DE,Regular
user_05530,21,M,2023-08-17,CA,Regular
user_05531,39,M,2024-06-06,UK,Regular
user_05532,56,F,2024-07-29,US,Regular
user_05533,41,M,2024-06-02,US,Regular
user_05534,18,F,2024-07-20,DE,Regular
user_05535,48,M,2024-08-07,US,Budget
user_05536,29,M,2025-04-01,US,Regular
user_05537,44,M,2024-08-12,DE,Regular
user_05538,30,F,2024-06-27,IN,Regular
user_05539,35,M,2025-01-07,DE,Budget
user_05540,39,F,2025-05-02,DE,Budget
user_05541,37,F,2025-02-20,JP,Premium
user_05542,47,M,2025-03-05,DE,Budget
user_05543,18,M,2024-10-01,US,Budget
user_05544,39,F,2024-12-18,CA,Regular
user_05545,40,M,2024-07-08,DE,Regular
user_05546,62,M,2024-11-04,US,Regular
user_05547,34,M,2023-09-27,FR,Premium
user_05548,27,M,2024-11-08,BR,Premium
user_05549,30,M,2025-01-07,US,Budget
user_05550,53,M,2024-01-18,FR,Regular
user_05551,21,M,2025-03-21,UK,Premium
user_05552,55,F,2025-02-09,UK,Regular
user_05553,33,M,2024-08-02,JP,Regular
user_05554,21,M,2024-12-15,AU,Budget
user_05555,48,M,2023-12-20,US,Regular
user_05556,42,F,2024-12-25,DE,Regular
user_05557,23,F,2024-02-05,US,Regular
user_05558,21,M,2024-05-31,UK,Regular
user_05559,18,M,2024-01-08,US,Regular
user_05560,23,M,2024-06-12,US,Regular
user_05561,25,M,2024-06-13,UK,Premium
user_05562,37,M,2023-08-26,UK,Budget
user_05563,42,F,2024-06-12,US,Regular
user_05564,31,Other,2025-01-13,DE,Premium
user_05565,38,M,2024-05-09,DE,Budget
user_05566,54,M,2025-05-16,CA,Regular
user_05567,23,M,2024-03-24,FR,Regular
user_05568,52,M,2024-07-24,UK,Premium
user_05569,40,M,2025-03-14,US,Budget
user_05570,38,M,2025-04-16,US,Budget
user_05571,41,F,2024-06-06,US,Regular
user_05572,48,F,2024-09-07,BR,Regular
user_05573,33,M,2024-07-04,UK,Regular
user_05574,18,M,2024-02-25,US,Regular
user_05575,19,F,2025-05-31,FR,Budget
user_05576,36,F,2023-07-20,JP,Regular
user_05577,18,M,2025-01-06,AU,Budget
user_05578,37,F,2024-02-03,CA,Regular
user_05579,46,M,2024-05-21,US,Regular
user_05580,35,F,2023-11-12,US,Regular
user_05581,55,F,2024-04-25,JP,Regular
user_05582,30,M,2024-05-05,UK,Regular
user_05583,28,M,2025-05-10,US,Premium
user_05584,54,F,2025-06-07,UK,Regular
user_05585,33,M,2025-04-04,UK,Premium
user_05586,29,M,2024-11-13,AU,Budget
user_05587,26,F,2024-11-10,FR,Budget
user_05588,37,F,2024-04-01,BR,Budget
user_05589,54,F,2023-11-03,US,Budget
user_05590,18,M,2023-07-03,UK,Premium
user_05591,37,F,2023-07-07,US,Premium
user_05592,47,F,2024-09-05,DE,Regular
user_05593,47,F,2023-08-11,US,Regular
user_05594,49,M,2024-12-29,JP,Regular
user_05595,31,M,2024-12-25,UK,Regular
user_05596,44,M,2023-09-21,US,Regular
user_05597,35,M,2024-02-19,UK,Budget
user_05598,20,F,2025-03-16,DE,Budget
user_05599,36,F,2023-12-09,BR,Premium
user_05600,30,M,2023-09-30,DE,Regular
user_05601,20,M,2024-05-13,US,Regular
user_05602,49,Other,2024-10-11,BR,Regular
user_05603,30,F,2025-04-27,IN,Premium
user_05604,37,F,2023-12-30,FR,Regular
user_05605,23,F,2024-10-25,US,Premium
user_05606,51,F,2024-12-27,IN,Regular
user_05607,40,M,2023-06-18,BR,Regular
user_05608,42,F,2024-08-08,BR,Regular
user_05609,18,F,2023-11-01,US,Regular
user_05610,36,F,2024-04-12,UK,Premium
user_05611,49,F,2023-07-08,BR,Regular
user_05612,18,F,2023-06-25,AU,Regular
user_05613,33,M,2024-03-29,CA,Regular
user_05614,52,F,2024-03-21,CA,Regular
user_05615,35,M,2023-10-13,JP,Regular
user_05616,18,F,2024-07-11,UK,Regular
user_05617,24,M,2025-05-01,UK,Regular
user_05618,44,M,2024-11-14,AU,Regular
user_05619,25,M,2024-12-14,BR,Regular
user_05620,30,F,2023-10-22,FR,Regular
user_05621,42,F,2023-09-28,CA,Regular
user_05622,33,M,2023-12-22,FR,Premium
user_05623,39,F,2023-12-17,BR,Regular
user_05624,55,F,2023-11-26,IN,Regular
user_05625,31,F,2023-10-30,CA,Budget
user_05626,28,M,2024-11-05,CA,Premium
user_05627,44,F,2025-04-29,CA,Premium
user_05628,25,F,2024-02-23,CA,Budget
user_05629,54,M,2025-01-03,US,Budget
user_05630,37,M,2024-02-26,US,Premium
user_05631,35,F,2024-12-31,JP,Premium
user_05632,34,M,2023-12-06,AU,Budget
user_05633,53,M,2023-11-18,US,Regular
user_05634,30,M,2023-08-08,US,Premium
user_05635,35,F,2024-10-08,FR,Regular
user_05636,54,F,2025-01-25,US,Budget
user_05637,35,M,2023-07-29,CA,Regular
user_05638,37,F,2024-02-23,DE,Premium
user_05639,23,M,2023-09-14,US,Premium
user_05640,18,M,2023-10-20,AU,Premium
user_05641,39,Other,2024-02-11,UK,Regular
user_05642,38,M,2023-12-05,US,Premium
user_05643,25,F,2025-02-02,US,Budget
user_05644,36,F,2023-09-26,DE,Regular
user_05645,43,F,2025-02-14,CA,Regular
user_05646,19,F,2025-04-12,US,Regular
user_05647,35,M,2024-03-21,BR,Premium
user_05648,38,F,2025-03-14,US,Premium
user_05649,37,M,2025-05-23,AU,Regular
user_05650,31,M,2024-01-16,BR,Regular
user_05651,36,M,2024-09-24,US,Regular
user_05652,39,F,2025-02-13,US,Regular
user_05653,25,M,2024-08-20,DE,Regular
user_05654,33,M,2024-03-12,JP,Premium
user_05655,37,M,2023-11-10,IN,Budget
user_05656,44,F,2025-01-22,BR,Regular
user_05657,21,M,2024-09-22,BR,Budget
user_05658,32,M,2023-08-21,BR,Budget
user_05659,31,M,2024-04-13,CA,Budget
user_05660,35,M,2023-12-21,US,Regular
user_05661,24,M,2023-11-26,UK,Regular
user_05662,44,M,2024-10-25,CA,Regular
user_05663,28,F,2023-12-18,BR,Budget
user_05664,57,F,2023-10-28,BR,Regular
user_05665,19,F,2023-09-10,AU,Regular
user_05666,22,M,2023-11-18,US,Budget
user_05667,40,M,2023-07-03,JP,Premium
user_05668,28,F,2024-07-24,US,Regular
user_05669,50,F,2024-05-28,IN,Premium
user_05670,42,M,2025-04-01,IN,Regular
user_05671,62,M,2024-08-17,US,Regular
user_05672,18,M,2023-12-25,UK,Premium
user_05673,37,F,2024-08-02,BR,Regular
user_05674,29,F,2024-11-17,JP,Regular
user_05675,46,M,2023-08-14,US,Regular
user_05676,18,F,2024-08-13,US,Regular
user_05677,47,M,2024-01-10,JP,Regular
user_05678,18,M,2023-08-15,US,Budget
user_05679,47,M,2023-07-16,BR,Regular
user_05680,41,F,2024-04-23,US,Regular
user_05681,37,F,2023-08-09,JP,Regular
user_05682,30,F,2025-05-16,US,Regular
user_05683,38,F,2024-11-16,UK,Regular
user_05684,52,F,2024-11-13,FR,Budget
user_05685,43,M,2024-02-24,CA,Regular
user_05686,20,F,2023-07-11,US,Budget
user_05687,37,F,2023-07-27,UK,Regular
user_05688,38,F,2023-07-22,UK,Regular
user_05689,18,M,2024-04-08,US,Premium
user_05690,55,F,2024-04-30,BR,Premium
user_05691,30,M,2024-10-27,JP,Regular
user_05692,18,F,2025-05-24,CA,Regular
user_05693,18,M,2023-06-20,DE,Budget
user_05694,37,M,2024-04-01,UK,Regular
user_05695,65,F,2023-08-07,US,Regular
user_05696,19,F,2023-11-03,AU,Budget
user_05697,23,Other,2024-05-27,US,Budget
user_05698,46,F,2025-04-23,US,Regular
user_05699,49,M,2024-02-02,US,Budget
user_05700,29,M,2023-07-09,JP,Regular
user_05701,32,M,2024-09-03,AU,Regular
user_05702,27,M,2024-08-02,US,Regular
user_05703,18,F,2025-01-28,US,Budget
user_05704,22,M,2023-06-29,UK,Regular
user_05705,46,M,2024-07-23,JP,Regular
user_05706,30,F,2025-03-01,US,Premium
user_05707,18,M,2023-08-20,FR,Premium
user_05708,29,F,2023-09-01,BR,Regular
user_05709,18,M,2024-12-27,UK,Budget
user_05710,44,M,2024-03-18,UK,Budget
user_05711,23,F,2025-06-06,AU,Regular
user_05712,18,M,2024-09-17,CA,Budget
user_05713,43,M,2023-12-19,BR,Regular
user_05714,34,M,2024-11-30,US,Budget
user_05715,25,M,2024-09-15,US,Regular
user_05716,40,F,2024-10-18,BR,Regular
user_05717,31,F,2024-05-20,US,Premium
user_05718,47,M,2023-08-06,CA,Regular
user_05719,26,M,2024-11-02,UK,Regular
user_05720,33,F,2024-03-16,US,Regular
user_05721,28,M,2025-02-26,DE,Regular
user_05722,33,M,2024-10-10,US,Regular
user_05723,34,M,2025-05-05,AU,Regular
user_05724,41,F,2025-03-14,US,Regular
user_05725,18,M,2023-12-09,UK,Regular
user_05726,38,M,2024-12-11,US,Regular
user_05727,42,F,2024-10-19,FR,Premium
user_05728,69,F,2025-02-24,US,Regular
user_05729,40,F,2024-07-20,DE,Regular
user_05730,38,M,2024-12-14,FR,Budget
user_05731,26,F,2024-09-24,BR,Budget
user_05732,43,F,2023-10-09,FR,Premium
user_05733,28,F,2024-02-02,FR,Premium
user_05734,43,Other,2024-10-27,US,Budget
user_05735,60,M,2024-02-26,UK,Regular
user_05736,31,M,2024-12-07,CA,Premium
user_05737,63,M,2025-04-30,US,Regular
user_05738,22,F,2024-05-02,UK,Budget
user_05739,64,F,2023-07-20,DE,Regular
user_05740,34,M,2023-07-01,US,Budget
user_05741,50,F,2023-08-08,US,Premium
user_05742,46,F,2024-09-16,US,Regular
user_05743,30,F,2024-03-05,UK,Premium
user_05744,39,M,2024-09-17,JP,Regular
user_05745,28,F,2025-04-14,BR,Premium
user_05746,34,F,2025-01-07,AU,Regular
user_05747,41,M,2025-03-19,BR,Regular
user_05748,20,F,2023-09-29,AU,Budget
user_05749,44,F,2024-10-03,US,Regular
user_05750,45,M,2025-03-04,US,Regular
user_05751,18,F,2025-06-09,DE,Budget
user_05752,27,F,2024-09-02,IN,Regular
user_05753,43,F,2023-10-06,JP,Regular
user_05754,18,M,2023-07-07,US,Regular
user_05755,35,F,2024-07-30,US,Regular
user_05756,79,M,2025-05-29,AU,Premium
user_05757,37,M,2024-02-25,DE,Budget
user_05758,38,M,2024-05-31,UK,Regular
user_05759,18,F,2025-04-26,US,Regular
user_05760,22,M,2023-08-22,BR,Premium
user_05761,33,F,2025-03-11,US,Regular
user_05762,19,F,2025-06-05,FR,Budget
user_05763,37,M,2023-06-18,FR,Regular
user_05764,25,F,2024-07-08,AU,Budget
user_05765,39,F,2023-12-22,UK,Regular
user_05766,34,F,2023-11-12,US,Premium
user_05767,52,F,2023-11-19,FR,Premium
user_05768,32,F,2024-10-04,AU,Regular
user_05769,36,F,2025-02-05,US,Regular
user_05770,35,F,2024-08-11,US,Premium
user_05771,38,F,2025-05-19,CA,Regular
user_05772,26,M,2023-10-04,CA,Regular
user_05773,48,M,2024-03-25,UK,Budget
user_05774,33,F,2024-10-24,US,Regular
user_05775,46,F,2024-11-15,US,Budget
user_05776,34,F,2023-09-03,FR,Regular
user_05777,26,F,2023-10-12,JP,Regular
user_05778,39,F,2024-12-11,DE,Regular
user_05779,48,M,2023-10-20,AU,Budget
user_05780,51,F,2024-06-01,UK,Regular
user_05781,23,F,2025-03-26,IN,Premium
user_05782,18,M,2025-06-06,US,Regular
user_05783,22,F,2024-03-18,UK,Regular
user_05784,18,F,2024-01-22,BR,Regular
user_05785,25,M,2024-12-28,UK,Regular
user_05786,44,M,2023-10-06,UK,Regular
user_05787,32,F,2024-08-17,US,Premium
user_05788,39,F,2024-06-17,BR,Budget
user_05789,18,F,2025-04-27,JP,Regular
user_05790,21,F,2025-04-25,US,Regular
user_05791,41,F,2024-03-08,US,Regular
user_05792,18,M,2025-03-08,BR,Premium
user_05793,45,F,2025-02-03,UK,Regular
user_05794,18,M,2024-05-28,UK,Regular
user_05795,25,F,2025-03-16,JP,Regular
user_05796,44,M,2024-02-11,AU,Premium
user_05797,18,F,2025-05-12,FR,Premium
user_05798,38,F,2024-02-09,FR,Budget
user_05799,46,F,2023-09-18,US,Budget
user_05800,42,M,2023-11-07,FR,Regular
user_05801,31,M,2025-01-17,US,Regular
user_05802,43,F,2023-10-06,UK,Regular
user_05803,39,F,2024-12-17,US,Premium
user_05804,48,M,2023-09-14,JP,Regular
user_05805,43,M,2024-11-09,JP,Premium
user_05806,29,M,2024-02-19,CA,Regular
user_05807,23,F,2024-12-26,US,Budget
user_05808,54,M,2024-12-07,AU,Premium
user_05809,28,F,2024-12-01,CA,Regular
user_05810,20,M,2023-08-22,UK,Premium
user_05811,36,M,2023-08-09,CA,Budget
user_05812,48,M,2024-10-12,DE,Regular
user_05813,41,F,2024-11-30,JP,Regular
user_05814,32,F,2023-06-27,US,Regular
user_05815,52,F,2025-02-07,AU,Budget
user_05816,50,F,2023-07-04,US,Regular
user_05817,51,F,2024-06-27,US,Regular
user_05818,18,F,2024-01-28,US,Regular
user_05819,45,F,2024-02-07,UK,Regular
user_05820,32,M,2023-07-14,US,Premium
user_05821,25,F,2024-10-10,US,Budget
user_05822,39,M,2025-03-16,US,Regular
user_05823,34,M,2023-07-03,US,Regular
user_05824,44,F,2024-02-24,US,Regular
user_05825,18,F,2024-08-23,IN,Regular
user_05826,33,F,2024-09-25,UK,Regular
user_05827,26,F,2023-10-29,UK,Regular
user_05828,55,F,2023-10-20,US,Regular
user_05829,31,F,2023-10-21,AU,Regular
user_05830,30,F,2024-08-31,IN,Premium
user_05831,19,M,2024-10-16,US,Regular
user_05832,21,F,2024-02-16,FR,Regular
user_05833,27,F,2025-04-19,AU,Premium
user_05834,47,M,2024-01-21,AU,Regular
user_05835,28,M,2023-08-16,CA,Regular
user_05836,36,F,2024-08-01,DE,Regular
user_05837,43,M,2023-09-18,CA,Regular
user_05838,46,F,2024-03-10,UK,Regular
user_05839,34,F,2025-02-16,US,Regular
user_05840,34,F,2023-06-30,JP,Regular
user_05841,42,M,2024-08-19,IN,Premium
user_05842,19,F,2023-07-17,JP,Regular
user_05843,36,F,2025-01-10,UK,Budget
user_05844,31,F,2024-03-24,DE,Regular
user_05845,34,F,2023-09-01,UK,Regular
user_05846,48,F,2025-05-22,US,Budget
user_05847,27,M,2024-02-28,US,Budget
user_05848,52,M,2024-03-23,IN,Budget
user_05849,59,F,2024-07-15,JP,Regular
user_05850,45,F,2023-10-21,BR,Regular
user_05851,27,F,2024-06-17,US,Budget
user_05852,25,M,2024-10-05,BR,Regular
user_05853,18,M,2025-05-31,CA,Regular
user_05854,43,F,2023-11-02,CA,Regular
user_05855,34,F,2023-10-27,US,Regular
user_05856,49,M,2025-05-13,BR,Budget
user_05857,20,M,2025-05-17,UK,Premium
user_05858,37,M,2023-10-01,JP,Premium
user_05859,26,M,2024-04-14,UK,Premium
user_05860,52,F,2023-10-12,DE,Regular
user_05861,36,M,2024-03-01,UK,Premium
user_05862,31,M,2024-01-06,UK,Regular
user_05863,40,M,2024-01-08,UK,Premium
user_05864,18,F,2024-05-07,US,Regular
user_05865,39,F,2024-03-17,BR,Budget
user_05866,28,M,2024-05-08,UK,Regular
user_05867,34,M,2025-01-11,FR,Regular
user_05868,40,F,2024-07-18,US,Regular
user_05869,46,M,2025-03-20,AU,Regular
user_05870,53,M,2024-04-26,UK,Regular
user_05871,44,M,2024-05-20,US,Budget
user_05872,31,F,2024-07-05,UK,Premium
user_05873,44,F,2024-10-21,BR,Regular
user_05874,35,F,2024-05-21,FR,Regular
user_05875,29,F,2024-03-14,US,Premium
user_05876,45,F,2025-01-02,CA,Regular
user_05877,19,F,2023-12-12,CA,Regular
user_05878,64,F,2024-05-29,DE,Regular
user_05879,44,M,2023-06-19,BR,Premium
user_05880,40,F,2025-05-28,US,Regular
user_05881,21,F,2024-02-29,AU,Budget
user_05882,24,M,2023-11-01,US,Budget
user_05883,56,F,2025-02-11,US,Regular
user_05884,45,M,2023-10-14,DE,Budget
user_05885,30,M,2023-08-20,CA,Budget
user_05886,44,M,2023-10-06,US,Regular
user_05887,52,F,2024-08-05,US,Budget
user_05888,18,M,2023-09-25,US,Premium
user_05889,50,F,2023-09-28,UK,Regular
user_05890,18,M,2024-07-31,UK,Budget
user_05891,39,Other,2024-03-19,IN,Regular
user_05892,31,F,2023-07-26,AU,Regular
user_05893,49,F,2025-05-17,CA,Regular
user_05894,42,M,2023-08-31,DE,Regular
user_05895,23,M,2024-06-08,CA,Regular
user_05896,39,M,2023-10-08,US,Regular
user_05897,31,F,2024-08-07,BR,Regular
user_05898,39,F,2025-01-26,BR,Regular
user_05899,42,F,2024-04-26,US,Regular
user_05900,61,M,2023-07-13,IN,Regular
user_05901,53,F,2024-03-28,DE,Regular
user_05902,48,M,2024-02-15,JP,Regular
user_05903,27,F,2023-12-25,IN,Budget
user_05904,52,M,2024-03-22,US,Regular
user_05905,70,F,2024-11-13,UK,Premium
user_05906,40,F,2024-04-11,JP,Regular
user_05907,54,M,2025-01-17,US,Regular
user_05908,21,F,2023-11-15,UK,Regular
user_05909,37,F,2023-11-29,IN,Regular
user_05910,37,M,2025-03-08,US,Regular
user_05911,42,M,2024-05-09,UK,Regular
user_05912,26,F,2025-05-25,CA,Premium
user_05913,49,F,2023-12-04,US,Regular
user_05914,46,M,2024-06-14,US,Regular
user_05915,55,F,2025-05-29,CA,Premium
user_05916,34,M,2024-05-20,DE,Premium
user_05917,31,M,2024-01-13,UK,Regular
user_05918,63,F,2023-12-21,FR,Regular
user_05919,19,F,2024-06-17,US,Budget
user_05920,21,F,2023-09-19,AU,Regular
user_05921,34,F,2024-11-27,US,Regular
user_05922,18,M,2023-09-05,BR,Regular
user_05923,25,F,2025-05-06,US,Regular
user_05924,34,M,2023-12-20,US,Premium
user_05925,55,M,2024-03-25,JP,Premium
user_05926,53,F,2024-01-18,JP,Regular
user_05927,40,M,2023-12-31,US,Regular
user_05928,36,F,2023-12-10,IN,Budget
user_05929,60,F,2024-02-26,UK,Regular
user_05930,51,F,2025-01-24,FR,Regular
user_05931,31,F,2024-04-08,JP,Regular
user_05932,35,F,2025-02-21,US,Budget
user_05933,51,M,2023-10-11,US,Regular
user_05934,18,M,2023-08-08,FR,Budget
user_05935,36,M,2024-01-05,US,Regular
user_05936,22,M,2024-12-06,US,Regular
user_05937,35,Other,2024-04-13,IN,Regular
user_05938,23,M,2025-03-02,AU,Premium
user_05939,19,M,2023-07-26,AU,Budget
user_05940,58,F,2024-06-01,UK,Budget
user_05941,47,Other,2025-02-28,AU,Regular
user_05942,38,F,2025-02-01,UK,Premium
user_05943,18,F,2025-02-05,FR,Regular
user_05944,30,F,2024-01-27,CA,Regular
user_05945,46,F,2024-04-19,UK,Regular
user_05946,18,F,2024-01-12,BR,Budget
user_05947,44,F,2025-04-11,AU,Budget
user_05948,52,M,2023-12-03,DE,Regular
user_05949,23,F,2024-04-23,BR,Budget
user_05950,46,M,2024-07-27,US,Regular
user_05951,24,F,2023-08-26,US,Regular
user_05952,43,M,2024-06-26,US,Regular
user_05953,35,F,2025-03-14,BR,Regular
user_05954,53,M,2024-11-20,US,Regular
user_05955,19,F,2023-12-26,US,Regular
user_05956,50,F,2024-06-19,JP,Regular
user_05957,28,M,2024-03-26,UK,Regular
user_05958,28,F,2024-02-12,AU,Regular
user_05959,30,M,2025-03-29,BR,Regular
user_05960,40,F,2025-03-18,DE,Regular
user_05961,38,M,2025-03-02,JP,Regular
user_05962,38,M,2024-10-08,UK,Budget
user_05963,45,F,2025-03-10,UK,Budget
user_05964,22,F,2023-08-22,JP,Regular
user_05965,24,F,2024-10-18,DE,Regular
user_05966,29,M,2025-05-31,US,Regular
user_05967,29,M,2024-02-04,US,Budget
user_05968,45,M,2023-08-18,AU,Regular
user_05969,24,M,2025-05-27,DE,Regular
user_05970,34,F,2023-06-19,CA,Budget
user_05971,24,M,2025-05-29,AU,Budget
user_05972,32,M,2024-12-16,US,Regular
user_05973,45,M,2024-03-26,US,Regular
user_05974,50,F,2024-09-16,US,Premium
user_05975,50,F,2023-12-08,US,Budget
user_05976,42,M,2025-03-10,FR,Premium
user_05977,36,M,2023-11-23,UK,Regular
user_05978,41,M,2025-03-28,AU,Regular
user_05979,36,F,2024-07-18,IN,Premium
user_05980,27,M,2024-08-06,UK,Premium
user_05981,35,M,2023-11-05,BR,Regular
user_05982,33,F,2023-07-12,AU,Budget
user_05983,55,F,2025-05-18,JP,Budget
user_05984,45,F,2023-10-18,IN,Budget
user_05985,18,F,2024-09-07,US,Regular
user_05986,40,F,2024-08-17,US,Budget
user_05987,31,M,2025-01-01,UK,Regular
user_05988,39,M,2025-03-11,UK,Premium
user_05989,44,F,2024-12-30,US,Regular
user_05990,18,F,2024-01-09,BR,Premium
user_05991,25,F,2025-04-20,BR,Regular
user_05992,29,F,2024-01-13,BR,Premium
user_05993,58,M,2024-03-31,US,Premium
user_05994,26,M,2024-10-31,US,Regular
user_05995,19,M,2024-09-11,BR,Regular
user_05996,22,M,2024-11-10,US,Regular
user_05997,33,M,2024-10-27,US,Regular
user_05998,29,F,2023-08-06,JP,Regular
user_05999,32,M,2023-09-02,IN,Regular
user_06000,27,M,2023-07-05,UK,Budget
user_06001,50,F,2023-10-24,US,Regular
user_06002,34,F,2023-11-23,BR,Regular
user_06003,20,M,2023-10-25,AU,Regular
user_06004,33,M,2024-12-26,UK,Regular
user_06005,57,M,2025-04-30,US,Budget
user_06006,20,M,2023-06-24,AU,Regular
user_06007,31,F,2024-06-03,DE,Regular
user_06008,19,F,2024-02-26,FR,Regular
user_06009,50,M,2024-04-08,UK,Regular
user_06010,39,M,2024-07-25,AU,Regular
user_06011,41,M,2024-12-16,UK,Budget
user_06012,38,M,2024-06-17,CA,Regular
user_06013,42,M,2024-07-17,UK,Budget
user_06014,49,F,2024-04-18,US,Premium
user_06015,38,M,2024-11-27,IN,Regular
user_06016,33,M,2025-05-13,US,Regular
user_06017,30,F,2025-02-11,BR,Regular
user_06018,28,M,2025-03-24,BR,Regular
user_06019,37,M,2024-09-24,US,Budget
user_06020,33,M,2023-08-20,UK,Premium
user_06021,32,F,2024-04-08,UK,Premium
user_06022,22,F,2024-05-29,US,Regular
user_06023,44,F,2024-09-29,UK,Regular
user_06024,49,M,2024-09-10,US,Premium
user_06025,40,M,2025-03-25,AU,Regular
user_06026,38,F,2023-12-28,CA,Regular
user_06027,25,M,2024-08-01,FR,Regular
user_06028,47,M,2023-09-10,US,Regular
user_06029,49,F,2024-04-16,DE,Regular
user_06030,34,M,2023-10-10,US,Regular
user_06031,42,M,2023-12-15,US,Regular
user_06032,19,F,2024-02-21,DE,Budget
user_06033,40,M,2023-06-23,US,Premium
user_06034,39,F,2024-07-18,CA,Regular
user_06035,45,M,2024-06-22,UK,Budget
user_06036,44,M,2024-07-26,IN,Regular
user_06037,48,F,2023-09-24,CA,Premium
user_06038,52,F,2025-04-03,AU,Premium
user_06039,44,F,2024-07-21,JP,Premium
user_06040,30,F,2024-11-17,US,Regular
user_06041,27,F,2023-08-13,BR,Premium
user_06042,47,M,2023-12-23,JP,Budget
user_06043,19,F,2024-06-27,CA,Premium
user_06044,42,F,2025-03-06,BR,Budget
user_06045,53,F,2025-03-20,BR,Budget
user_06046,39,M,2024-08-02,US,Premium
user_06047,45,F,2024-10-04,CA,Budget
user_06048,43,M,2025-05-06,DE,Premium
user_06049,30,F,2024-05-06,UK,Regular
user_06050,46,F,2024-06-01,UK,Regular
user_06051,18,M,2023-11-30,FR,Regular
user_06052,30,M,2024-01-12,IN,Budget
user_06053,40,F,2024-11-13,US,Budget
user_06054,48,F,2025-01-30,UK,Premium
user_06055,35,F,2024-05-23,JP,Budget
user_06056,57,F,2025-06-07,JP,Regular
user_06057,55,F,2023-06-25,CA,Regular
user_06058,42,M,2025-03-05,BR,Budget
user_06059,23,M,2024-01-30,IN,Regular
user_06060,22,M,2023-12-29,DE,Regular
user_06061,18,F,2023-12-04,US,Regular
user_06062,19,M,2024-09-22,FR,Regular
user_06063,55,M,2023-10-01,UK,Regular
user_06064,62,F,2024-10-17,FR,Budget
user_06065,19,M,2023-09-01,US,Premium
user_06066,26,M,2024-02-22,US,Regular
user_06067,60,F,2024-11-18,US,Regular
user_06068,43,M,2023-08-08,US,Regular
user_06069,21,M,2024-06-30,US,Regular
user_06070,61,M,2024-09-12,IN,Budget
user_06071,44,M,2023-06-16,US,Premium
user_06072,23,M,2024-02-23,UK,Budget
user_06073,73,F,2024-07-17,IN,Regular
user_06074,59,F,2024-09-23,US,Regular
user_06075,39,F,2025-02-27,AU,Regular
user_06076,42,M,2024-04-26,US,Regular
user_06077,34,M,2024-09-19,US,Regular
user_06078,45,F,2024-09-13,US,Regular
user_06079,31,M,2024-11-20,IN,Regular
user_06080,29,M,2024-06-04,DE,Premium
user_06081,43,M,2024-01-18,JP,Regular
user_06082,45,F,2024-07-23,US,Regular
user_06083,29,F,2025-03-29,CA,Budget
user_06084,28,F,2024-10-30,US,Budget
user_06085,36,M,2024-10-06,UK,Regular
user_06086,18,Other,2023-08-17,CA,Regular
user_06087,19,F,2023-09-09,US,Regular
user_06088,35,M,2024-02-04,IN,Premium
user_06089,29,Other,2024-06-19,IN,Regular
user_06090,38,Other,2024-01-15,UK,Budget
user_06091,44,F,2025-03-10,DE,Budget
user_06092,38,M,2024-03-21,CA,Budget
user_06093,36,F,2023-07-19,CA,Regular
user_06094,39,F,2024-09-03,DE,Regular
