session_id,user_id,session_date,device_type,traffic_source,session_duration_seconds,pages_viewed,bounce_rate,converted,revenue
session_016025,user_06268,2025-03-19,Desktop,Paid Search,30.335785412534257,4,0,0,0.0
session_016026,user_07744,2025-05-09,Mobile,Social,80.68907087864407,6,0,0,0.0
session_016027,user_02423,2025-03-15,Mobile,Organic,673.165430078501,5,0,0,0.0
session_016028,user_05727,2025-05-23,Mobile,Direct,544.9394851758215,9,0,0,0.0
session_016029,user_09604,2025-05-19,Mobile,Paid Search,30.0,3,0,0,0.0
session_016030,user_07607,2025-04-17,Mobile,Social,119.81959884942157,4,0,0,0.0
session_016031,user_03937,2025-04-29,Desktop,Paid Search,304.1357782795222,4,0,0,0.0
session_016032,user_09052,2025-04-28,Mobile,Organic,294.79349288976914,7,0,0,0.0
session_016033,user_04041,2025-05-30,Desktop,Organic,165.06725644264563,4,0,0,0.0
session_016034,user_04687,2025-06-04,Desktop,Organic,138.55256152514318,4,0,0,0.0
session_016035,user_00645,2025-05-29,Desktop,Organic,52.91802322944855,4,0,0,0.0
session_016036,user_03207,2025-03-29,Mobile,Organic,46.919028029543306,5,0,0,0.0
session_016037,user_00375,2025-05-03,Mobile,Organic,164.2505447674418,7,0,0,0.0
session_016038,user_02974,2025-05-29,Mobile,Organic,1170.7809379394653,6,0,0,0.0
session_016039,user_09470,2025-05-06,Mobile,Direct,282.4399872511479,2,0,0,0.0
session_016040,user_08791,2025-03-30,Mobile,Paid Search,138.11122542869782,1,1,0,0.0
session_016041,user_08080,2025-05-10,Mobile,Social,1608.406610573263,3,0,0,0.0
session_016042,user_00049,2025-06-06,Mobile,Organic,124.43780758342153,3,0,0,0.0
session_016043,user_07595,2025-04-15,Mobile,Paid Search,937.0432772006626,15,0,0,0.0
session_016044,user_03754,2025-05-03,Desktop,Organic,30.0,3,0,0,0.0
session_016045,user_09694,2025-06-07,Mobile,Social,244.8091309086094,3,0,0,0.0
session_016046,user_08147,2025-04-12,Mobile,Organic,284.54879887009116,7,0,0,0.0
session_016047,user_07978,2025-05-30,Mobile,Social,143.82059167067314,7,0,0,0.0
session_016048,user_05055,2025-04-01,Mobile,Paid Search,85.88363954861057,7,0,0,0.0
session_016049,user_06004,2025-04-18,Mobile,Email,460.6695687778389,5,0,0,0.0
session_016050,user_05758,2025-04-19,Desktop,Paid Search,736.75272669584,2,0,0,0.0
session_016051,user_03540,2025-05-08,Mobile,Organic,172.2534212542484,4,0,0,0.0
session_016052,user_08825,2025-04-23,Mobile,Organic,733.9113542783136,6,0,0,0.0
session_016053,user_04082,2025-05-02,Mobile,Social,1487.9350077936176,1,1,0,0.0
session_016054,user_08657,2025-05-25,Desktop,Paid Search,104.97173996132985,6,0,0,0.0
session_016055,user_08929,2025-03-17,Mobile,Paid Search,279.34558711062755,3,0,0,0.0
session_016056,user_09126,2025-04-13,Desktop,Direct,313.190338005969,7,0,0,0.0
session_016057,user_06092,2025-04-26,Mobile,Paid Search,30.0,5,0,0,0.0
session_016058,user_03462,2025-05-24,Desktop,Organic,30.0,7,0,0,0.0
session_016059,user_05442,2025-05-27,Desktop,Organic,231.13297683969108,6,0,0,0.0
session_016060,user_02230,2025-05-06,Mobile,Direct,264.35938299013696,3,0,0,0.0
session_016061,user_01560,2025-04-21,Mobile,Organic,48.09149822516044,4,0,0,0.0
session_016062,user_08127,2025-04-10,Desktop,Direct,79.60442667712606,5,0,0,0.0
session_016063,user_01619,2025-06-08,Desktop,Organic,159.48883835102524,8,0,0,0.0
session_016064,user_00121,2025-04-10,Mobile,Email,240.12753293966256,8,0,0,0.0
session_016065,user_04631,2025-04-19,Mobile,Social,344.0155741688719,5,0,0,0.0
session_016066,user_08804,2025-05-23,Mobile,Organic,546.4875672628558,6,0,0,0.0
session_016067,user_00882,2025-03-29,Tablet,Organic,200.72677458581944,1,1,0,0.0
session_016068,user_00606,2025-03-29,Mobile,Social,30.0,7,0,0,0.0
session_016069,user_02863,2025-05-01,Mobile,Organic,143.9051468766346,3,0,0,0.0
session_016070,user_01025,2025-03-29,Desktop,Direct,147.23522629656438,7,0,0,0.0
session_016071,user_08697,2025-05-13,Desktop,Organic,164.56859936103146,6,0,0,0.0
session_016072,user_04146,2025-05-06,Mobile,Paid Search,48.2170374403944,8,0,0,0.0
session_016073,user_03096,2025-03-29,Mobile,Paid Search,387.3104468634426,6,0,0,0.0
session_016074,user_09149,2025-05-15,Mobile,Organic,113.90811366883125,7,0,0,0.0
session_016075,user_06238,2025-05-14,Desktop,Social,263.19090296936724,3,0,0,0.0
session_016076,user_06635,2025-04-14,Mobile,Email,272.16393357432946,4,0,0,0.0
session_016077,user_00780,2025-05-23,Mobile,Paid Search,30.0,2,0,0,0.0
session_016078,user_00608,2025-04-27,Desktop,Paid Search,523.3947484507127,4,0,0,0.0
session_016079,user_09802,2025-04-26,Desktop,Organic,149.42722565137075,8,0,0,0.0
session_016080,user_03370,2025-05-29,Mobile,Direct,816.1111725228794,4,0,0,0.0
session_016081,user_01047,2025-04-06,Desktop,Social,545.0852944502017,3,0,0,0.0
session_016082,user_04649,2025-05-29,Mobile,Organic,269.82419805521994,2,0,0,0.0
session_016083,user_07992,2025-04-11,Mobile,Organic,506.74615362380797,3,0,0,0.0
session_016084,user_02096,2025-05-29,Desktop,Organic,634.9593118166667,6,0,0,0.0
session_016085,user_08122,2025-05-28,Mobile,Email,96.0062958261503,2,0,0,0.0
session_016086,user_01777,2025-05-19,Desktop,Social,550.7789159908241,6,0,0,0.0
session_016087,user_00094,2025-05-25,Desktop,Organic,32.33657279819346,3,0,0,0.0
session_016088,user_08639,2025-04-12,Desktop,Paid Search,724.3991056735624,6,0,0,0.0
session_016089,user_09620,2025-04-28,Desktop,Social,359.38997268302955,8,0,0,0.0
session_016090,user_01635,2025-05-04,Desktop,Paid Search,341.7985649998254,2,0,0,0.0
session_016091,user_09166,2025-03-28,Mobile,Email,47.810135247199604,7,0,0,0.0
session_016092,user_01261,2025-03-19,Mobile,Social,257.2718334557366,3,0,0,0.0
session_016093,user_04934,2025-04-03,Mobile,Paid Search,204.9441171932516,4,0,0,0.0
session_016094,user_05646,2025-06-05,Tablet,Direct,106.24613232400414,6,0,0,0.0
session_016095,user_00728,2025-04-02,Desktop,Organic,453.3030073390324,6,0,0,0.0
session_016096,user_08532,2025-06-07,Desktop,Email,672.2313251602596,8,0,0,0.0
session_016097,user_00043,2025-04-05,Mobile,Direct,95.91091239168088,8,0,0,0.0
session_016098,user_09583,2025-06-10,Mobile,Social,30.0,3,0,0,0.0
session_016099,user_00147,2025-06-04,Tablet,Social,44.39970478238297,4,0,0,0.0
session_016100,user_04459,2025-03-29,Desktop,Paid Search,954.4276429861562,5,0,0,0.0
session_016101,user_03714,2025-04-25,Desktop,Paid Search,724.2554492461544,5,0,0,0.0
session_016102,user_03065,2025-04-19,Mobile,Direct,666.5640569466321,5,0,0,0.0
session_016103,user_00098,2025-03-15,Mobile,Social,601.1761830766271,6,0,0,0.0
session_016104,user_01078,2025-05-12,Mobile,Email,907.9291052307501,2,0,0,0.0
session_016105,user_09650,2025-05-02,Desktop,Direct,78.83258921103733,5,0,0,0.0
session_016106,user_03240,2025-04-24,Mobile,Email,30.0,5,0,0,0.0
session_016107,user_07012,2025-05-11,Mobile,Direct,94.00443412711734,5,0,0,0.0
session_016108,user_06867,2025-05-14,Desktop,Organic,275.72036064398384,2,0,0,0.0
session_016109,user_01799,2025-03-27,Mobile,Organic,79.22199422377618,7,0,0,0.0
session_016110,user_02124,2025-03-21,Mobile,Paid Search,289.71463283818207,6,0,0,0.0
session_016111,user_02248,2025-05-06,Mobile,Social,482.12311770455653,8,0,0,0.0
session_016112,user_01881,2025-05-25,Mobile,Email,30.0,5,0,0,0.0
session_016113,user_00706,2025-04-15,Mobile,Paid Search,52.64453703947257,10,0,0,0.0
session_016114,user_04019,2025-05-25,Desktop,Social,337.91243931751046,8,0,0,0.0
session_016115,user_07077,2025-06-03,Mobile,Organic,30.0,1,1,0,0.0
session_016116,user_02010,2025-05-06,Desktop,Paid Search,475.6409677930273,8,0,0,0.0
session_016117,user_00722,2025-05-28,Mobile,Organic,424.479480205144,5,0,0,0.0
session_016118,user_01700,2025-05-09,Mobile,Social,50.2749408838505,4,0,0,0.0
session_016119,user_07650,2025-04-30,Mobile,Paid Search,649.3861672794814,7,0,0,0.0
session_016120,user_07133,2025-05-19,Mobile,Email,38.81862075484428,9,0,0,0.0
session_016121,user_05373,2025-05-01,Mobile,Social,200.9788732173062,5,0,0,0.0
session_016122,user_01856,2025-05-20,Mobile,Direct,167.46686001756515,1,1,0,0.0
session_016123,user_08553,2025-04-01,Mobile,Social,82.32518731567569,2,0,0,0.0
session_016124,user_00048,2025-04-06,Mobile,Organic,578.7312561536554,5,0,0,0.0
session_016125,user_06225,2025-05-02,Desktop,Social,504.8377593308262,4,0,0,0.0
session_016126,user_00517,2025-04-09,Mobile,Organic,104.53363088078117,3,0,0,0.0
session_016127,user_02626,2025-06-08,Mobile,Paid Search,75.34354979747866,6,0,0,0.0
session_016128,user_07106,2025-05-01,Mobile,Organic,321.2938914334573,2,0,0,0.0
session_016129,user_00735,2025-04-19,Mobile,Organic,352.74640751350677,8,0,0,0.0
session_016130,user_06370,2025-05-11,Mobile,Organic,164.09169290917762,4,0,0,0.0
session_016131,user_04614,2025-05-15,Desktop,Paid Search,36.2470643209084,2,0,0,0.0
session_016132,user_00824,2025-04-18,Desktop,Email,139.17719353438113,6,0,0,0.0
session_016133,user_05793,2025-03-27,Desktop,Organic,229.47922673234697,10,0,0,0.0
session_016134,user_06813,2025-06-07,Desktop,Paid Search,30.0,5,0,1,1074.65
session_016135,user_04363,2025-03-21,Mobile,Organic,158.09874803382334,1,1,0,0.0
session_016136,user_03982,2025-04-06,Mobile,Direct,157.5001200382228,5,0,0,0.0
session_016137,user_00045,2025-04-27,Mobile,Direct,463.27182751350426,7,0,0,0.0
session_016138,user_02078,2025-06-09,Mobile,Direct,113.63457554806934,4,0,0,0.0
session_016139,user_07203,2025-05-22,Mobile,Social,30.0,3,0,0,0.0
session_016140,user_09703,2025-04-25,Desktop,Organic,645.0150810447041,9,0,0,0.0
session_016141,user_03310,2025-04-27,Desktop,Organic,282.71099665024593,3,0,0,0.0
session_016142,user_00916,2025-04-22,Mobile,Organic,76.40442439271925,9,0,0,0.0
session_016143,user_03918,2025-03-24,Desktop,Paid Search,271.9454582710377,7,0,0,0.0
session_016144,user_09342,2025-05-24,Mobile,Social,585.9076004495217,3,0,0,0.0
session_016145,user_01532,2025-06-05,Mobile,Organic,53.97106412340178,4,0,0,0.0
session_016146,user_09168,2025-05-15,Mobile,Paid Search,580.555195408206,7,0,0,0.0
session_016147,user_06352,2025-05-05,Mobile,Direct,624.318579612005,9,0,0,0.0
session_016148,user_09284,2025-04-25,Desktop,Paid Search,46.92503732344447,5,0,0,0.0
session_016149,user_02994,2025-03-17,Desktop,Paid Search,114.18844433249528,5,0,0,0.0
session_016150,user_07215,2025-05-22,Desktop,Paid Search,230.69431484498358,3,0,0,0.0
session_016151,user_06323,2025-03-26,Desktop,Organic,99.21190041053319,4,0,0,0.0
session_016152,user_04711,2025-05-23,Mobile,Direct,171.98695181035225,5,0,0,0.0
session_016153,user_08937,2025-05-19,Mobile,Direct,1221.70303010331,4,0,1,8.79
session_016154,user_02884,2025-04-22,Mobile,Direct,30.0,6,0,0,0.0
session_016155,user_02715,2025-05-30,Mobile,Organic,857.7075817323652,9,0,0,0.0
session_016156,user_01614,2025-05-09,Desktop,Direct,99.22416191219867,3,0,0,0.0
session_016157,user_04475,2025-06-09,Desktop,Paid Search,30.0,7,0,0,0.0
session_016158,user_08494,2025-05-31,Mobile,Organic,32.682320880674666,5,0,0,0.0
session_016159,user_01840,2025-05-09,Mobile,Organic,30.0,5,0,0,0.0
session_016160,user_06186,2025-04-19,Mobile,Organic,172.750708007728,8,0,0,0.0
session_016161,user_04735,2025-05-25,Mobile,Paid Search,110.46135504846039,2,0,0,0.0
session_016162,user_02305,2025-03-30,Desktop,Social,30.0,7,0,0,0.0
session_016163,user_04214,2025-04-19,Mobile,Email,202.48839851601142,1,1,0,0.0
session_016164,user_08222,2025-03-15,Mobile,Organic,77.13277644768576,5,0,0,0.0
session_016165,user_07439,2025-04-16,Mobile,Email,127.17044921512446,5,0,0,0.0
session_016166,user_01595,2025-05-18,Desktop,Organic,169.84065592497103,4,0,0,0.0
session_016167,user_04801,2025-03-31,Tablet,Social,43.12017197244069,5,0,0,0.0
session_016168,user_05441,2025-03-29,Mobile,Paid Search,247.48029747425124,4,0,0,0.0
session_016169,user_05837,2025-06-10,Desktop,Organic,92.61562013644888,7,0,0,0.0
session_016170,user_06372,2025-03-20,Desktop,Social,498.6145554151793,4,0,0,0.0
session_016171,user_04665,2025-03-26,Mobile,Organic,346.08695377850887,9,0,0,0.0
session_016172,user_01075,2025-05-04,Desktop,Social,831.1392152914242,3,0,0,0.0
session_016173,user_03543,2025-03-29,Desktop,Email,270.638484382267,2,0,0,0.0
session_016174,user_01724,2025-04-26,Mobile,Paid Search,397.85085495376376,5,0,0,0.0
session_016175,user_06201,2025-05-13,Desktop,Paid Search,66.8789006118076,5,0,0,0.0
session_016176,user_09993,2025-05-28,Desktop,Email,30.0,3,0,0,0.0
session_016177,user_09248,2025-04-07,Desktop,Organic,153.64701306523577,7,0,0,0.0
session_016178,user_07126,2025-05-17,Desktop,Email,818.8310125581828,5,0,0,0.0
session_016179,user_07529,2025-05-26,Mobile,Paid Search,30.0,3,0,0,0.0
session_016180,user_07908,2025-04-17,Desktop,Organic,185.54796923028928,9,0,0,0.0
session_016181,user_02052,2025-03-24,Desktop,Organic,593.207036402219,5,0,0,0.0
session_016182,user_02430,2025-03-21,Desktop,Paid Search,429.43290347970833,4,0,0,0.0
session_016183,user_00550,2025-05-31,Mobile,Paid Search,33.18374224253588,6,0,0,0.0
session_016184,user_09901,2025-03-22,Tablet,Organic,30.0,9,0,0,0.0
session_016185,user_03489,2025-03-25,Tablet,Paid Search,39.75805610706995,5,0,0,0.0
session_016186,user_08598,2025-05-28,Mobile,Organic,45.9599080979755,3,0,0,0.0
session_016187,user_05599,2025-05-15,Mobile,Email,235.19156690380944,4,0,0,0.0
session_016188,user_09506,2025-06-08,Mobile,Email,60.158425215630004,2,0,0,0.0
session_016189,user_09111,2025-06-03,Mobile,Organic,206.18597026031546,2,0,0,0.0
session_016190,user_02367,2025-05-01,Tablet,Direct,30.0,8,0,1,26.29
session_016191,user_05567,2025-03-16,Desktop,Social,55.26099955872418,7,0,0,0.0
session_016192,user_09027,2025-03-17,Mobile,Organic,264.4054917058521,1,1,0,0.0
session_016193,user_03280,2025-06-06,Mobile,Organic,857.9731228921944,4,0,0,0.0
session_016194,user_08935,2025-05-29,Mobile,Paid Search,176.20049055929593,5,0,0,0.0
session_016195,user_08217,2025-04-02,Desktop,Social,766.1207810637362,8,0,0,0.0
session_016196,user_07505,2025-06-02,Desktop,Paid Search,144.11453583106984,7,0,0,0.0
session_016197,user_09247,2025-05-07,Mobile,Email,420.1370180702925,4,0,0,0.0
session_016198,user_07371,2025-04-18,Mobile,Social,221.97816094701167,2,0,0,0.0
session_016199,user_08413,2025-04-07,Mobile,Direct,364.1087985536553,3,0,1,74.42
session_016200,user_01497,2025-05-21,Mobile,Organic,30.0,4,0,0,0.0
session_016201,user_02969,2025-04-22,Desktop,Direct,85.16991824879871,8,0,0,0.0
session_016202,user_00720,2025-03-18,Mobile,Paid Search,30.0,4,0,0,0.0
session_016203,user_08575,2025-06-08,Mobile,Social,30.0,5,0,0,0.0
session_016204,user_04280,2025-04-26,Mobile,Paid Search,220.80893503288945,1,1,0,0.0
session_016205,user_01956,2025-04-15,Mobile,Organic,535.4480811889223,3,0,0,0.0
session_016206,user_01733,2025-05-26,Mobile,Direct,49.81669457679347,3,0,0,0.0
session_016207,user_04369,2025-06-04,Desktop,Social,191.70218368249127,10,0,0,0.0
session_016208,user_02749,2025-05-02,Mobile,Email,84.40703259680267,4,0,0,0.0
session_016209,user_01655,2025-03-16,Mobile,Organic,267.20253148597,5,0,0,0.0
session_016210,user_01385,2025-05-16,Mobile,Email,30.0,7,0,0,0.0
session_016211,user_02587,2025-03-21,Mobile,Paid Search,30.0,7,0,1,101.56
session_016212,user_04372,2025-06-10,Mobile,Paid Search,355.5893294174502,3,0,0,0.0
session_016213,user_07492,2025-06-05,Desktop,Social,30.0,6,0,0,0.0
session_016214,user_02595,2025-05-18,Desktop,Organic,427.0752948531151,3,0,0,0.0
session_016215,user_08217,2025-04-25,Mobile,Paid Search,30.0,4,0,0,0.0
session_016216,user_04241,2025-05-10,Desktop,Organic,305.57908009014596,6,0,0,0.0
session_016217,user_07534,2025-04-25,Desktop,Organic,250.4426981243611,6,0,0,0.0
session_016218,user_09532,2025-03-17,Mobile,Organic,305.8291216501671,3,0,0,0.0
session_016219,user_02095,2025-06-04,Mobile,Email,138.461074912024,3,0,0,0.0
session_016220,user_04254,2025-04-23,Mobile,Paid Search,322.4295682686814,6,0,0,0.0
session_016221,user_07870,2025-04-04,Mobile,Organic,232.9989608042184,6,0,0,0.0
session_016222,user_08556,2025-06-08,Mobile,Email,72.93401774174782,1,1,0,0.0
session_016223,user_00449,2025-03-26,Desktop,Organic,30.0,5,0,0,0.0
session_016224,user_01641,2025-05-25,Mobile,Paid Search,250.2246637010519,10,0,0,0.0
session_016225,user_08913,2025-05-08,Mobile,Social,523.2522348751179,5,0,0,0.0
session_016226,user_02867,2025-06-02,Mobile,Organic,30.0,4,0,0,0.0
session_016227,user_05972,2025-05-10,Mobile,Organic,333.9666876232548,5,0,0,0.0
session_016228,user_06897,2025-03-19,Desktop,Direct,55.22877609614014,8,0,0,0.0
session_016229,user_01320,2025-05-15,Mobile,Social,30.0,7,0,0,0.0
session_016230,user_01572,2025-05-10,Mobile,Social,115.41880462788576,3,0,0,0.0
session_016231,user_00507,2025-04-11,Desktop,Organic,181.2951432877228,10,0,0,0.0
session_016232,user_07567,2025-05-12,Mobile,Organic,75.99025968278255,7,0,0,0.0
session_016233,user_09768,2025-06-11,Desktop,Paid Search,483.6446386689527,9,0,0,0.0
session_016234,user_06604,2025-04-21,Mobile,Organic,646.9510971550253,6,0,0,0.0
session_016235,user_09358,2025-03-17,Mobile,Organic,66.10196346794265,8,0,0,0.0
session_016236,user_04250,2025-04-05,Mobile,Social,461.3473875685138,5,0,0,0.0
session_016237,user_00789,2025-03-27,Desktop,Paid Search,320.19931046834216,2,0,0,0.0
session_016238,user_04127,2025-05-02,Tablet,Organic,214.29029882186674,6,0,1,35.82
session_016239,user_00735,2025-03-18,Mobile,Organic,111.23828949883725,9,0,0,0.0
session_016240,user_07719,2025-03-16,Mobile,Paid Search,562.307440314976,7,0,0,0.0
session_016241,user_03712,2025-04-13,Mobile,Organic,171.60636413760272,10,0,1,107.68
session_016242,user_02047,2025-05-09,Mobile,Organic,429.9829226272749,6,0,0,0.0
session_016243,user_06538,2025-04-06,Mobile,Organic,100.04480534113898,6,0,0,0.0
session_016244,user_05267,2025-04-28,Mobile,Direct,65.74826136697176,4,0,0,0.0
session_016245,user_01856,2025-05-16,Desktop,Paid Search,30.0,2,0,0,0.0
session_016246,user_01295,2025-04-24,Mobile,Email,351.221728441771,5,0,0,0.0
session_016247,user_01121,2025-06-08,Desktop,Organic,557.4532026654621,5,0,0,0.0
session_016248,user_09828,2025-03-28,Mobile,Organic,288.3360910883472,1,1,0,0.0
session_016249,user_03799,2025-04-07,Desktop,Direct,112.65210438913375,3,0,0,0.0
session_016250,user_05272,2025-06-08,Mobile,Social,110.50575129867651,4,0,0,0.0
session_016251,user_06591,2025-03-25,Mobile,Paid Search,30.0,3,0,0,0.0
session_016252,user_02294,2025-05-22,Mobile,Direct,30.0,5,0,0,0.0
session_016253,user_03603,2025-06-07,Mobile,Organic,379.06493278150793,6,0,0,0.0
session_016254,user_02350,2025-05-16,Mobile,Social,357.6489140622272,3,0,0,0.0
session_016255,user_06724,2025-05-26,Desktop,Social,726.8835689449436,8,0,0,0.0
session_016256,user_01546,2025-04-22,Desktop,Organic,261.42407385757235,8,0,0,0.0
session_016257,user_03619,2025-05-11,Mobile,Paid Search,287.51284288955384,8,0,0,0.0
session_016258,user_05629,2025-05-12,Tablet,Email,398.252473586193,7,0,0,0.0
session_016259,user_06357,2025-04-03,Mobile,Direct,229.62523772037844,2,0,0,0.0
session_016260,user_02781,2025-05-27,Mobile,Paid Search,1990.786176098255,3,0,0,0.0
session_016261,user_03105,2025-05-07,Mobile,Social,297.2609611976986,2,0,0,0.0
session_016262,user_03289,2025-05-31,Desktop,Direct,30.0,7,0,0,0.0
session_016263,user_00146,2025-06-02,Mobile,Organic,170.12098784738,3,0,0,0.0
session_016264,user_07245,2025-06-07,Mobile,Organic,179.9741465172776,7,0,0,0.0
session_016265,user_03648,2025-04-03,Mobile,Paid Search,93.82736453143298,6,0,0,0.0
session_016266,user_04612,2025-05-14,Desktop,Paid Search,421.40015479549066,5,0,0,0.0
session_016267,user_05883,2025-03-21,Mobile,Organic,134.8538784790242,5,0,0,0.0
session_016268,user_01719,2025-04-04,Desktop,Paid Search,473.23053023814015,5,0,0,0.0
session_016269,user_06972,2025-06-05,Mobile,Paid Search,55.98663861002689,8,0,1,26.78
session_016270,user_02609,2025-06-03,Mobile,Email,168.18068802315767,9,0,0,0.0
session_016271,user_03114,2025-03-27,Mobile,Organic,34.98350422067996,3,0,0,0.0
session_016272,user_00491,2025-05-31,Mobile,Paid Search,702.0980600192293,4,0,0,0.0
session_016273,user_00829,2025-05-30,Desktop,Paid Search,30.0,3,0,0,0.0
session_016274,user_01359,2025-03-15,Mobile,Direct,108.43090585927477,5,0,0,0.0
session_016275,user_02025,2025-05-23,Mobile,Paid Search,30.0,6,0,0,0.0
session_016276,user_00780,2025-03-19,Desktop,Organic,571.9278769389225,6,0,0,0.0
session_016277,user_05577,2025-04-04,Mobile,Paid Search,261.20633574456406,6,0,0,0.0
session_016278,user_04852,2025-03-18,Mobile,Organic,140.759334813917,3,0,0,0.0
session_016279,user_06762,2025-04-18,Desktop,Organic,545.5098961154376,6,0,0,0.0
session_016280,user_03162,2025-05-22,Mobile,Organic,177.16982340480428,4,0,0,0.0
session_016281,user_00630,2025-03-21,Mobile,Paid Search,132.93259296887814,5,0,0,0.0
session_016282,user_04163,2025-06-05,Mobile,Email,1761.8081649746848,4,0,0,0.0
session_016283,user_08651,2025-03-16,Mobile,Social,328.74565097430485,5,0,0,0.0
session_016284,user_00516,2025-04-07,Desktop,Email,94.66229085463371,3,0,0,0.0
session_016285,user_00849,2025-04-29,Mobile,Paid Search,1368.7666509724581,5,0,0,0.0
session_016286,user_07454,2025-05-05,Mobile,Paid Search,902.7359638610435,5,0,0,0.0
session_016287,user_02688,2025-05-16,Desktop,Organic,163.2485671498614,5,0,0,0.0
session_016288,user_08769,2025-05-27,Mobile,Organic,476.224067489931,7,0,0,0.0
session_016289,user_08433,2025-05-19,Mobile,Social,58.44957130619667,4,0,0,0.0
session_016290,user_01432,2025-04-18,Mobile,Paid Search,30.0,4,0,0,0.0
session_016291,user_07981,2025-05-03,Mobile,Social,431.0719654990891,6,0,0,0.0
session_016292,user_02079,2025-06-11,Mobile,Paid Search,346.9438063349866,6,0,0,0.0
session_016293,user_02603,2025-03-24,Desktop,Organic,262.30129959597645,7,0,0,0.0
session_016294,user_06383,2025-04-28,Mobile,Organic,171.65580749998156,5,0,0,0.0
session_016295,user_00971,2025-04-05,Mobile,Direct,1014.2257044310236,7,0,0,0.0
session_016296,user_05227,2025-03-19,Desktop,Organic,651.5568005228317,1,1,0,0.0
session_016297,user_06850,2025-03-27,Desktop,Direct,549.6794257650249,2,0,0,0.0
session_016298,user_09314,2025-04-01,Mobile,Organic,355.2649470437375,4,0,0,0.0
session_016299,user_03869,2025-03-15,Mobile,Organic,598.0978067584533,6,0,0,0.0
session_016300,user_01593,2025-04-12,Desktop,Organic,466.0693807887242,4,0,0,0.0
session_016301,user_03504,2025-05-25,Mobile,Direct,30.0,4,0,1,148.72
session_016302,user_08241,2025-03-22,Desktop,Paid Search,230.86484037876193,4,0,0,0.0
session_016303,user_01343,2025-04-15,Mobile,Paid Search,118.63010112402361,3,0,0,0.0
session_016304,user_07470,2025-04-06,Desktop,Paid Search,43.26918546442592,4,0,0,0.0
session_016305,user_06598,2025-05-16,Tablet,Paid Search,246.32937923302794,2,0,0,0.0
session_016306,user_03394,2025-05-11,Desktop,Paid Search,305.80719173809047,4,0,0,0.0
session_016307,user_05079,2025-05-28,Mobile,Social,96.78499586861523,7,0,0,0.0
session_016308,user_01878,2025-03-29,Mobile,Organic,786.1478186301662,3,0,0,0.0
session_016309,user_00496,2025-04-30,Tablet,Paid Search,316.8713440893504,7,0,1,206.6
session_016310,user_03221,2025-04-17,Mobile,Social,138.5479481392702,6,0,0,0.0
session_016311,user_09145,2025-05-23,Mobile,Social,56.66235737407408,5,0,0,0.0
session_016312,user_05768,2025-05-23,Mobile,Organic,360.07169533782246,2,0,0,0.0
session_016313,user_00146,2025-04-18,Desktop,Paid Search,121.34029709674593,8,0,0,0.0
session_016314,user_00089,2025-04-26,Mobile,Paid Search,102.27351118280437,6,0,0,0.0
session_016315,user_03555,2025-03-16,Mobile,Organic,670.8779131398915,2,0,1,123.4
session_016316,user_06155,2025-06-09,Desktop,Direct,108.918414888694,6,0,0,0.0
session_016317,user_07291,2025-05-22,Desktop,Direct,30.0,3,0,0,0.0
session_016318,user_05892,2025-04-25,Mobile,Social,212.23317548597146,7,0,0,0.0
session_016319,user_06273,2025-04-24,Desktop,Paid Search,255.86526797205147,14,0,0,0.0
session_016320,user_00872,2025-05-04,Mobile,Organic,45.57777565728468,5,0,0,0.0
session_016321,user_08839,2025-06-09,Mobile,Organic,253.85846774387267,4,0,0,0.0
session_016322,user_02351,2025-03-20,Mobile,Email,141.90004678701703,4,0,0,0.0
session_016323,user_07347,2025-04-05,Mobile,Organic,414.06219101460323,1,1,0,0.0
session_016324,user_00027,2025-04-06,Desktop,Organic,374.8784271995123,8,0,0,0.0
session_016325,user_05627,2025-03-23,Mobile,Direct,346.5560792371935,4,0,0,0.0
session_016326,user_00524,2025-03-16,Desktop,Organic,531.0614301191017,5,0,0,0.0
session_016327,user_01035,2025-03-19,Mobile,Organic,43.72555624021533,3,0,0,0.0
session_016328,user_01560,2025-04-30,Desktop,Direct,167.11858206512196,5,0,0,0.0
session_016329,user_05107,2025-05-30,Desktop,Direct,160.59291861486346,5,0,0,0.0
session_016330,user_03096,2025-05-13,Mobile,Paid Search,589.9546083967094,3,0,0,0.0
session_016331,user_07812,2025-04-27,Mobile,Organic,105.77398817109733,6,0,0,0.0
session_016332,user_07680,2025-03-30,Mobile,Paid Search,751.0715666597278,5,0,0,0.0
session_016333,user_07235,2025-05-16,Mobile,Direct,222.61734699490998,4,0,0,0.0
session_016334,user_02009,2025-04-09,Desktop,Organic,33.00259862760767,7,0,0,0.0
session_016335,user_05364,2025-04-25,Desktop,Organic,30.0,7,0,0,0.0
session_016336,user_08607,2025-05-09,Desktop,Organic,74.41404180246869,3,0,0,0.0
session_016337,user_03731,2025-03-25,Mobile,Organic,224.7561311118246,9,0,0,0.0
session_016338,user_01983,2025-05-09,Desktop,Email,442.5123551216884,10,0,0,0.0
session_016339,user_02008,2025-03-16,Mobile,Email,185.63874618210582,4,0,0,0.0
session_016340,user_01761,2025-04-01,Desktop,Direct,302.67150510875234,5,0,0,0.0
session_016341,user_02533,2025-05-19,Desktop,Social,197.0240192690016,5,0,0,0.0
session_016342,user_06051,2025-06-08,Mobile,Organic,175.21840160007935,4,0,0,0.0
session_016343,user_04537,2025-05-03,Mobile,Direct,1178.5298963484718,7,0,0,0.0
